xenbase_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
XB-GENE-17343105,173,199,60.675090990180365,241.33333333333334,230,279,331,1448,0
XB-GENE-17343106,349,610.25,273.58191948055827,699.6666666666666,675,711.25,1187,4198,0
XB-GENE-17343112,431,584.75,167.579732266962,686.8333333333334,743.5,802.5,849,4121,0
XB-GENE-17343114,53,71.5,60.12902793160721,110.5,96.5,125.25,219,663,0
XB-GENE-17343115,270,314.5,116.47560545739468,402.8333333333333,407.5,448.75,586,2417,0
XB-GENE-17343122,64,78,28.401877872187722,96.33333333333333,89.5,113,140,578,0
XB-GENE-17343131,11,16.25,9.988326519826366,22.833333333333332,22,27,39,137,0
XB-GENE-17343151,126,134.75,59.292495309271644,182,172,212.25,274,1092,0
XB-GENE-17343152,1,1.25,7.935153852740769,4.833333333333333,2,2,21,29,0
XB-GENE-17343153,325,488,198.31859889245555,608.6666666666666,640.5,705.25,882,3652,0
XB-GENE-17343158,177,281,77.31860491929912,304.1666666666667,303,352.75,399,1825,0
XB-GENE-17343159,97,112.25,47.74376049984612,146.33333333333334,143.5,159,228,878,0
XB-GENE-17343163,43,62.25,19.879637823662684,72,71.5,83,100,432,0
XB-GENE-17343165,27,28.25,12.372011423639515,38.666666666666664,35.5,50.25,53,232,0
XB-GENE-17343187,1272,1664,676.3272629923081,2178.8333333333335,2280,2709.25,2930,13073,0
XB-GENE-17343191,98,102,62.00456972406684,149.16666666666666,133.5,168,259,895,0
XB-GENE-17343201,904,1182.75,431.5022209290083,1492.1666666666667,1534,1829,1988,8953,0
XB-GENE-17343202,25,36.25,19.906447866625193,47.333333333333336,39.5,63.75,73,284,0
XB-GENE-17343226,1,2,3.3115957885386114,3.8333333333333335,2.5,4.5,10,23,0
XB-GENE-17343237,60,90.25,36.31758068300622,108.83333333333333,101.5,135.25,157,653,0
XB-GENE-17343249,9,12.5,14.265342617687105,22.5,20.5,25.5,48,135,0
XB-GENE-17343254,1236,1539.25,551.0284021717937,1936.5,1916,2414.25,2557,11619,0
XB-GENE-17343261,24,34,17.98239880179134,45.833333333333336,43,59.5,69,275,0
XB-GENE-17343266,30,40,28.75239120490677,57.5,55.5,57.5,111,345,0
XB-GENE-17343271,38,49,21.994696330403535,66.83333333333333,74,83.25,88,401,0
XB-GENE-17343272,1,2,1.7224014243685084,2.8333333333333335,2.5,3,6,17,0
XB-GENE-17343273,29,38.25,17.386776584519627,47.5,43.5,51,79,285,0
XB-GENE-17343276,126,176.75,101.32521897336319,226,207,224.5,419,1356,0
XB-GENE-17343279,1,2.25,3.1885210782848317,4.166666666666667,3.5,4.75,10,25,0
XB-GENE-17343280,104,138.5,45.69755646275484,165.33333333333334,160,199.5,224,992,0
XB-GENE-17343314,7,13.25,8.602325267042627,18,17.5,21,32,108,0
XB-GENE-17343323,0,0,0.816496580927726,0.6666666666666666,0.5,1,2,4,3
XB-GENE-17343329,37,39.25,15.642889758609181,49.5,42.5,55.5,77,297,0
XB-GENE-17343338,158,206.25,110.65019957806975,299.6666666666667,333,372.75,424,1798,0
XB-GENE-17343344,55,80.5,38.28315556481728,99,83,129.75,148,594,0
XB-GENE-17343351,5,6.25,13.136463248023292,14.833333333333334,11,15.75,40,89,0
XB-GENE-17343352,31,40,14.296852800529214,50,51,59,69,300,0
XB-GENE-17343357,4,9.5,5.540758070878027,11.5,11.5,12,21,69,0
XB-GENE-17343367,71,78.75,28.118795611950855,102.33333333333333,101.5,123.5,138,614,0
XB-GENE-17343376,0,0,0,0,0,0,0,0,6
XB-GENE-17343377,1847,2309.25,542.9281413471462,2658.8333333333335,2867,2955.25,3264,15953,0
XB-GENE-17343382,37,48.25,23.186202793903103,64,58.5,83,94,384,0
XB-GENE-17343389,207,224,51.74037752729165,264.6666666666667,257.5,309,327,1588,0
XB-GENE-17343392,33,47.75,18.812230064508565,56.5,53,62.75,88,339,0
XB-GENE-17343403,78,97.5,50.642538114382326,126.33333333333333,111.5,136.75,219,758,0
XB-GENE-17343405,45,52.25,23.484037131634757,71.5,69.5,91.25,100,429,0
XB-GENE-17343409,104,122.5,42.49235225308196,152,145.5,173.75,219,912,0
XB-GENE-17343428,52,65.25,29.588285970408403,87.66666666666667,85.5,111.75,124,526,0
XB-GENE-17343433,14,15.5,13.317907743585952,24.833333333333332,19.5,30.25,48,149,0
XB-GENE-17343456,1356,1515.25,378.51376020782476,1790.6666666666667,1765,2014.75,2328,10744,0
XB-GENE-17343457,66,83.75,32.9893922344744,107.5,105,135.25,147,645,0
XB-GENE-17343460,6,7.75,20.886997550310255,17.666666666666668,10,12.25,60,106,0
XB-GENE-17343474,56,71.75,32.92871087668025,96.5,99.5,113,144,579,0
XB-GENE-17343479,47,53.25,12.209286083414815,62.666666666666664,65,69.25,79,376,0
XB-GENE-17343490,0,3.25,9.136009340333812,9.333333333333334,7.5,12.5,25,56,1
XB-GENE-17343498,35,55.5,39.59292866156784,77,65,90.25,146,462,0
XB-GENE-17343505,87,102,28.42534080710379,122,119.5,140.75,162,732,0
XB-GENE-17343506,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-17343511,25,32,8.091147425839345,37.333333333333336,40.5,43.75,44,224,0
XB-GENE-17343527,0,0.25,1.505545305418162,1.3333333333333333,1,1.75,4,8,2
XB-GENE-17343529,309,453,163.2062090322138,554.6666666666666,591.5,667.75,736,3328,0
XB-GENE-17343537,0,0,0.816496580927726,0.6666666666666666,0.5,1,2,4,3
XB-GENE-17343547,0,0,0.816496580927726,0.3333333333333333,0,0,2,2,5
XB-GENE-17343549,8,11.5,16.5821188835042,23.833333333333332,20.5,30.25,52,143,0
XB-GENE-17343550,118,134.25,41.78037816966237,161,145,190.25,222,966,0
XB-GENE-17343582,112,139.25,53.25661148314514,181.66666666666666,202,211.5,241,1090,0
XB-GENE-17343601,172,296.75,84.3816725756646,316.3333333333333,328.5,349.75,426,1898,0
XB-GENE-17343636,2,9,5.440588203494177,10,9.5,10.75,19,60,0
XB-GENE-17343645,147,190.25,70.67295569499458,223.33333333333334,212.5,225.75,355,1340,0
XB-GENE-17343688,11,15.25,8.471520918150805,20.166666666666668,17,25.5,33,121,0
XB-GENE-17343708,20,25.25,20.232811635229215,39.166666666666664,34.5,45.25,75,235,0
XB-GENE-17343716,222,256.5,55.47401794233645,282.8333333333333,263.5,302,379,1697,0
XB-GENE-17343734,56,71.5,30.539591789456953,87.66666666666667,74,106.5,134,526,0
XB-GENE-17343750,0,1,38.49545427709615,17.5,1.5,4.25,96,105,1
XB-GENE-17343751,79,104,66.73230102431656,143,129,151.75,266,858,0
XB-GENE-17343770,107,131.75,59.58663161034249,172.16666666666666,165.5,192.5,273,1033,0
XB-GENE-17343774,8,10.5,6.48074069840786,16,18,20.25,23,96,0
XB-GENE-17343779,30,49.75,43.97612988883856,71.5,64.5,68,156,429,0
XB-GENE-17343783,92,111.5,53.9323650510526,154.5,154,186.75,232,927,0
XB-GENE-17343813,465,602.25,185.60495683036052,712,686.5,849.5,956,4272,0
XB-GENE-17343832,0,0,0,0,0,0,0,0,6
XB-GENE-17343852,496,518,122.89127986422253,610.6666666666666,594,643.75,827,3664,0
XB-GENE-17343857,4,8,19.211107897949734,22.666666666666668,19.5,30.25,55,136,0
XB-GENE-17343858,158,236.25,128.21921332884034,312.1666666666667,286,383,508,1873,0
XB-GENE-17343862,165,209.5,99.42769567211475,279.3333333333333,257.5,366.25,400,1676,0
XB-GENE-17343866,11,18.25,13.65283853270081,26,22,31.75,49,156,0
XB-GENE-17343867,164,206,90.68553725190509,270.3333333333333,255,337,394,1622,0
XB-GENE-17343878,2,2.25,2.280350850198276,4,3.5,4.75,8,24,0
XB-GENE-17343880,231,261.5,80.09598408576217,311.8333333333333,280.5,361.75,435,1871,0
XB-GENE-17343913,5,8.25,4.320493798938574,10.666666666666666,10,13.25,17,64,0
XB-GENE-17343919,711,860.5,253.64023077316946,1016.8333333333334,959.5,1207.75,1353,6101,0
XB-GENE-17343922,48,58.75,33.88608367260322,80.33333333333333,78,81.5,143,482,0
XB-GENE-17343925,491,697.5,290.6044849390089,863.1666666666666,825.5,1006.75,1315,5179,0
XB-GENE-17343935,21,25.5,9.66781602362533,31.666666666666668,30,35.25,48,190,0
XB-GENE-17343947,210,309.5,140.24751928881545,384.8333333333333,370.5,429.25,620,2309,0
XB-GENE-17343948,29,33.25,16.91646141090585,45.833333333333336,44,51,75,275,0
XB-GENE-17343957,234,290.5,92.16289925995167,350,339,415.25,473,2100,0
XB-GENE-17343963,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-17343964,143,211.5,76.15247862019989,242,218.5,284,357,1452,0
XB-GENE-17343979,2,7.5,18.565200420859092,20.333333333333332,15,30,50,122,0
XB-GENE-17343987,59,78.25,26.816039976103855,94.5,93,110,133,567,0
XB-GENE-17343998,274,286.5,97.59439874637614,369.3333333333333,356.5,434,506,2216,0
XB-GENE-17344002,42,58.5,23.986801926615115,72.16666666666667,73,77.75,112,433,0
XB-GENE-17344003,505,679,313.67605370296707,915.6666666666666,955.5,1120.25,1316,5494,0
XB-GENE-17344005,214,233.5,126.1570449875868,331,292,421.75,509,1986,0
XB-GENE-17344016,95,153.25,79.45313083824954,193,168.5,244.5,308,1158,0
XB-GENE-17344022,62,88.25,39.9132392404659,116.33333333333333,118.5,150.25,160,698,0
XB-GENE-17344030,86,98,29.417115199602197,117.16666666666667,107.5,136.5,161,703,0
XB-GENE-17344047,0,0,1.224744871391589,0.5,0,0,3,3,5
XB-GENE-17344052,70,94.25,26.61327989306592,108.33333333333333,107,126.5,143,650,0
XB-GENE-17344079,19,32,42.561328300073846,49.333333333333336,36.5,38,135,296,0
XB-GENE-17344125,238,259,81.47883160674311,324,308.5,395.5,422,1944,0
XB-GENE-17344126,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-17344150,18,18.25,11.15347479487895,28,25.5,36.5,43,168,0
XB-GENE-17344152,59,66,25.198544931536556,82.16666666666667,78,84.75,129,493,0
XB-GENE-17344157,37,43.75,16.60622373288601,54.166666666666664,50,60,83,325,0
XB-GENE-17344166,11,15.75,12.832251036613439,24.333333333333332,24.5,25.75,47,146,0
XB-GENE-17344167,125,167.5,74.99444423866788,219.83333333333334,220,266.5,322,1319,0
XB-GENE-17344179,5,9.5,11.64474130240771,16,14,16.25,38,96,0
XB-GENE-17344181,412,632.5,251.24065488424972,776.3333333333334,782.5,949,1094,4658,0
XB-GENE-17344201,12,18,21.808255317654368,32,26.5,36.5,72,192,0
XB-GENE-17344213,2,2.5,5.205766033928148,6.5,4.5,10.25,14,39,0
XB-GENE-17344231,33,43.5,21.587033144922902,60,61,77.75,84,360,0
XB-GENE-17344232,3,4.25,1.4719601443879744,5.166666666666667,5.5,6,7,31,0
XB-GENE-17344262,240,330.25,141.3161939293111,418.6666666666667,405.5,495,631,2512,0
XB-GENE-17344263,0,1.5,4.366539438350084,5.333333333333333,6.5,8.5,10,32,2
XB-GENE-17344272,127,150.25,60.963650371895106,195.83333333333334,193,223.75,292,1175,0
XB-GENE-17344284,21,24,14.584238067173752,35.5,34,41.75,59,213,0
XB-GENE-17344291,2,3.25,82.72706127179103,45.833333333333336,8.5,34,212,275,0
XB-GENE-17344295,511,600,194.3954731983232,737,702,900.75,974,4422,0
XB-GENE-17344335,812,1021.75,408.9903014335018,1286.3333333333333,1183,1594.75,1840,7718,0
XB-GENE-17344341,0,0,0.816496580927726,0.6666666666666666,0.5,1,2,4,3
XB-GENE-17344349,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-17344352,189,209.25,108.29481366467495,290.8333333333333,279.5,316.75,482,1745,0
XB-GENE-17344357,8,10.25,7.76530746332687,15.5,13.5,18.25,29,93,0
XB-GENE-17344373,1171,1494.5,446.93030776621094,1735.5,1645,1970.25,2429,10413,0
XB-GENE-17344378,56,71,22.015146301277824,85.66666666666667,86,101,114,514,0
XB-GENE-17344391,25,29,16.020819787597222,42.333333333333336,40.5,56.5,61,254,0
XB-GENE-17344393,537,728,307.3391720341985,917.8333333333334,862.5,1129,1344,5507,0
XB-GENE-17344407,44,79.25,23.88653735196181,83.16666666666667,83.5,90,118,499,0
XB-GENE-17344410,290,371.75,153.86747544559248,485,481,606.75,674,2910,0
XB-GENE-17344442,57,79.25,78.8864162366796,127.66666666666667,98,152.75,269,766,0
XB-GENE-17344443,61,82.25,47.19180719856643,113.66666666666667,104.5,138.75,187,682,0
XB-GENE-17344454,91,104.5,54.60311346434377,145.5,131,181.5,226,873,0
XB-GENE-17344460,3,4.75,5.354126134736337,8.333333333333334,8,9,18,50,0
XB-GENE-17344466,256,287.25,85.77509351010156,349.1666666666667,340.5,386.25,487,2095,0
XB-GENE-17344468,46,51,18.37842938519684,66.83333333333333,66.5,82.75,88,401,0
XB-GENE-17344486,156,175,53.27444665753617,215.83333333333334,215,240.75,298,1295,0
XB-GENE-17344488,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-17344492,0,1,1.6733200530681511,2,1.5,3.5,4,12,1
XB-GENE-17344507,83,95.25,38.55385843206877,122,109,154.25,171,732,0
XB-GENE-17344515,262,313.75,109.53127407275056,399.5,405.5,478.5,538,2397,0
XB-GENE-17344545,77,84.75,60.85940080765392,129.66666666666666,107,162.25,229,778,0
XB-GENE-17344552,145,178,67.03059003171612,220.5,212.5,241.75,335,1323,0
XB-GENE-17344555,78,111.5,60.58052492344384,145,138,154,254,870,0
XB-GENE-17344569,120,135.25,61.65198023313336,180.83333333333334,180,192.5,288,1085,0
XB-GENE-17344584,0,0,1.5491933384829668,1,0,2.25,3,6,4
XB-GENE-17344588,2422,2864.75,755.6283919140855,3425.3333333333335,3494,4007.75,4308,20552,0
XB-GENE-17344589,88,175.5,126.6154282331607,246.66666666666666,254,271,458,1480,0
XB-GENE-17344590,36,38.25,21.463146709340332,52.666666666666664,44.5,58.25,92,316,0
XB-GENE-17344593,711,922,495.96841297270805,1274.3333333333333,1196.5,1558.75,2032,7646,0
XB-GENE-17344623,30,37,18.672618098881223,51.333333333333336,49.5,63.5,78,308,0
XB-GENE-17344630,47,60.75,25.32521799840362,74.16666666666667,68.5,79.25,120,445,0
XB-GENE-17344635,64,70,29.66928827367901,90.33333333333333,77.5,109.75,135,542,0
XB-GENE-17344649,781,854.75,237.49814034359653,1045.8333333333333,1054,1251.75,1280,6275,0
XB-GENE-17344673,59,70.75,42.495882153451056,106.5,108,130.25,168,639,0
XB-GENE-17344686,6,13,162.2906857052082,116.66666666666667,48,140.75,425,700,0
XB-GENE-17344700,17,21.5,7.890923055426828,27.666666666666668,30,33.25,36,166,0
XB-GENE-17344708,14,16.5,9.633275663033837,23,19.5,27.75,39,138,0
XB-GENE-17344722,121,161.5,55.440057720027674,198,205,231.25,270,1188,0
XB-GENE-17344732,7,11.75,4.535048695071164,13.833333333333334,14,16.25,20,83,0
XB-GENE-17344734,11,22,13.426342266852378,29.666666666666668,29,39.75,46,178,0
XB-GENE-17344741,248,307.75,163.94724761337105,423.5,396.5,496.5,692,2541,0
XB-GENE-17344751,130,135,28.178005607210743,156,146.5,173.75,199,936,0
XB-GENE-17344781,65,105.5,73.34689268583003,139.83333333333334,116,152.75,275,839,0
XB-GENE-17344790,206,246.75,85.37134570022114,300.6666666666667,281,341.5,439,1804,0
XB-GENE-17344824,15,22.5,22.894686428659963,37.833333333333336,30,51,74,227,0
XB-GENE-17344861,52,60.5,31.417617138584312,81.33333333333333,73.5,89.5,138,488,0
XB-GENE-17344873,0,0,0,0,0,0,0,0,6
XB-GENE-17344876,914,1037.25,429.73359964827824,1334.1666666666667,1291,1416.5,2098,8005,0
XB-GENE-17344878,204,249.75,188.4329235209884,343.1666666666667,284.5,318.5,718,2059,0
XB-GENE-17344882,10,18.5,8.79583234643923,22.833333333333332,22.5,28,35,137,0
XB-GENE-17344894,245,288,84.11817084712831,347.6666666666667,355.5,378,479,2086,0
XB-GENE-17344911,0,0,0,0,0,0,0,0,6
XB-GENE-17344913,0,0,0,0,0,0,0,0,6
XB-GENE-17344919,3,6,3.5071355833500366,7.5,6.5,9.25,13,45,0
XB-GENE-17344921,86,108,58.81638093819329,140.83333333333334,116.5,161.75,244,845,0
XB-GENE-17344931,404,558.75,180.26055216454503,657.6666666666666,658.5,752.25,916,3946,0
XB-GENE-17344936,81,119.75,62.292054067914634,148.5,127,167.25,258,891,0
XB-GENE-17344952,32,42,23.605084198112916,57,54.5,61.75,99,342,0
XB-GENE-17344954,68,72.75,55.859645541302896,106.5,88.5,105,216,639,0
XB-GENE-17344959,15,20,5.84522597225006,23.833333333333332,26.5,27.75,29,143,0
XB-GENE-17344964,18,21,14.179797835888447,32.666666666666664,30,44.25,51,196,0
XB-GENE-17345003,47,76.5,46.25761198620901,91.83333333333333,81.5,83.5,182,551,0
XB-GENE-17345014,130,144.5,40.772539778630424,172,171,178,244,1032,0
XB-GENE-17345020,400,536.75,268.0574565275139,732,713,944,1067,4392,0
XB-GENE-17345022,0,1,1.2110601416389966,1.6666666666666667,1.5,2.75,3,10,1
XB-GENE-17345032,4,7,38.707880334629536,25.5,11.5,15.25,104,153,0
XB-GENE-17345034,609,716,168.5559254372269,832.5,830.5,977.25,1021,4995,0
XB-GENE-17345036,111,126.25,40.66161170768648,151.83333333333334,134.5,186.25,204,911,0
XB-GENE-17345039,10,13.25,5.192943930629972,16.833333333333332,17,20.75,23,101,0
XB-GENE-17345040,1,3,2.228601953392904,4.166666666666667,4,5.75,7,25,0
XB-GENE-17345045,181,194.75,52.825814396624935,231.83333333333334,227.5,240,327,1391,0
XB-GENE-17345067,199,224.25,136.2812043778109,308.8333333333333,267,323.25,568,1853,0
XB-GENE-17345074,4,7,3.286335345030997,9,10,11.5,12,54,0
XB-GENE-17345082,102,111.25,52.24812596320242,150.33333333333334,137,172.5,239,902,0
XB-GENE-17345084,225,262,142.08225317282475,373.8333333333333,361,440.5,600,2243,0
XB-GENE-17345111,301,456.75,197.06445646031656,556,504,716.25,799,3336,0
XB-GENE-17345129,41,54.25,34.49492716328011,79.5,73.5,105.5,125,477,0
XB-GENE-17345160,75,114,45.161930871033405,136,128,161.5,203,816,0
XB-GENE-17345172,9,10.25,5.163977794943222,13.666666666666666,11.5,16.5,22,82,0
XB-GENE-17345175,4,5,3.687817782917155,7,5.5,7.5,14,42,0
XB-GENE-17345176,4,4.5,5.167204273105526,8.5,6.5,13,15,51,0
XB-GENE-17345182,3,6.25,8.658329323066123,11.166666666666666,7.5,14.75,26,67,0
XB-GENE-17345185,90,121,47.73852392634974,154.16666666666666,155.5,190,213,925,0
XB-GENE-17345186,700,767.25,400.87787001363233,1042.6666666666667,957.5,1103.5,1785,6256,0
XB-GENE-17345209,146,163.5,59.2061370692825,205.83333333333334,205,215.75,310,1235,0
XB-GENE-17345212,1,3,2.503331114069145,4.333333333333333,4,5.75,8,26,0
XB-GENE-17345221,1060,1361.75,495.3191900179116,1638.5,1465.5,2025.25,2301,9831,0
XB-GENE-17345228,50,71,21.10371215371046,81.83333333333333,84,93.25,110,491,0
XB-GENE-17345237,78,85.75,34.30840518978792,113.33333333333333,106,140.5,159,680,0
XB-GENE-17345241,0,1,0.6324555320336759,1,1,1,2,6,1
XB-GENE-17345254,26,26,12.548572295949315,34.333333333333336,29,36.5,58,206,0
XB-GENE-17345255,0,1.25,2.503331114069145,2.6666666666666665,2,3.5,7,16,1
XB-GENE-17345266,22,30.25,12.027745701779143,36.666666666666664,35,40.5,57,220,0
XB-GENE-17345270,0,0.75,3.141125063837266,3.3333333333333335,3,6,7,20,2
XB-GENE-17345271,144,212,94.87764049904838,261.8333333333333,236.5,324.75,396,1571,0
XB-GENE-17345280,109,127.5,53.00345900662207,167.83333333333334,162.5,197.5,248,1007,0
XB-GENE-17345285,0,0,0.983192080250175,0.8333333333333334,0.5,1.75,2,5,3
XB-GENE-17345295,117,184.75,95.32680630336884,237,210.5,319.5,352,1422,0
XB-GENE-17345296,187,255,209.89751467482094,437.8333333333333,479.5,568.25,703,2627,0
XB-GENE-17345369,23,29,13.39278412678509,38.833333333333336,37,50.25,55,233,0
XB-GENE-17345378,516,649.5,268.56333827733573,841.6666666666666,835.5,993.75,1229,5050,0
XB-GENE-17345403,55,71.25,15.108496505829647,79.33333333333333,83.5,91.25,93,476,0
XB-GENE-17345417,75,94.75,34.61021043950277,115.66666666666667,105.5,141,164,694,0
XB-GENE-17345432,28,43.25,29.835660989270316,60.833333333333336,55.5,69.25,113,365,0
XB-GENE-17345444,0,0,0.8366600265340756,0.5,0,0.75,2,3,4
XB-GENE-17345449,255,434.5,179.91377564451997,504.1666666666667,471,584.75,783,3025,0
XB-GENE-17345452,161,213.5,75.8858792310313,253.33333333333334,234.5,292.25,372,1520,0
XB-GENE-17345473,14,18.75,14.330619898199334,26.166666666666668,22,26,54,157,0
XB-GENE-17345482,2334,3083.75,645.6003149524222,3288.1666666666665,3189,3581.5,4256,19729,0
XB-GENE-17345492,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-17345494,51,63.75,35.02380143083653,91.33333333333333,91,119.75,131,548,0
XB-GENE-17345511,272,357,124.86859760030408,418.1666666666667,391.5,452.25,636,2509,0
XB-GENE-17345513,242,319.75,142.8617046890687,399.3333333333333,349,475.75,628,2396,0
XB-GENE-17345516,64,72.5,21.67025611293046,87,80,101.75,119,522,0
XB-GENE-17345542,568,666.5,198.3415404464397,803.1666666666666,773,935,1085,4819,0
XB-GENE-17345605,59,70,35.27841644216286,96.16666666666667,88.5,117.5,150,577,0
XB-GENE-17345613,470,582.25,780.4505536333911,1242.6666666666667,1076.5,1900,2241,7456,0
XB-GENE-17345617,428,569,217.39434215268807,690.5,642.5,797,1037,4143,0
XB-GENE-17345620,0,0,1.6020819787597222,1.1666666666666667,0.5,1.75,4,7,3
XB-GENE-17345632,320,447.25,183.89961029503752,550.6666666666666,524.5,633.25,844,3304,0
XB-GENE-17345636,2,2.25,3.777124126457412,4.666666666666667,3.5,4.75,12,28,0
XB-GENE-17345673,183,208.25,62.63438885042838,253.66666666666666,243,293.5,346,1522,0
XB-GENE-17345677,775,1030.5,403.09275194012935,1329.1666666666667,1442.5,1611.5,1754,7975,0
XB-GENE-17345693,0,0,0,0,0,0,0,0,6
XB-GENE-17345696,118,156,68.56748500564973,191.5,175.5,204.75,316,1149,0
XB-GENE-17345720,23,31,15.756480148391857,40.333333333333336,35,50.25,64,242,0
XB-GENE-17345728,44,57.5,14.878395970892383,64.83333333333333,65.5,69.75,88,389,0
XB-GENE-17345745,171,194,66.90191825849739,249.33333333333334,252,296.5,335,1496,0
XB-GENE-17345746,79,109.25,30.342489460600735,126.33333333333333,132,151,156,758,0
XB-GENE-17345768,284,294.25,97.82978414913664,375.6666666666667,360,428.75,526,2254,0
XB-GENE-17345772,34,51,25.88435821108957,62,52.5,69,108,372,0
XB-GENE-17345775,77,142.5,87.70955858209906,204.16666666666666,243,264,282,1225,0
XB-GENE-17345779,8,9.5,4,13,14.5,15.75,17,78,0
XB-GENE-17345804,39,45.25,23.45207879911715,65,64,81.25,97,390,0
XB-GENE-17345807,3,5.5,5.202563470700445,8.333333333333334,7.5,8.75,18,50,0
XB-GENE-17345810,28,54.75,43.66882946297813,84.83333333333333,84,118.5,138,509,0
XB-GENE-17345812,50,58.25,19.28384470655856,73.33333333333333,73,87.75,98,440,0
XB-GENE-17345815,5,10.25,6.210206652492868,13.166666666666666,12,16,23,79,0
XB-GENE-17345818,72,81.25,67.1677005710334,134.5,116.5,174.25,239,807,0
XB-GENE-17345825,8,13.75,4.324349662087931,15.5,17,18.75,19,93,0
XB-GENE-17345840,1,2,3.65604522218567,3.8333333333333335,2.5,3.75,11,23,0
XB-GENE-17345844,35,43.75,22.580965435516703,59.5,54.5,72,95,357,0
