ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000000290,0,0,2.6914191894630646,2.537749619009657,1.81339780678351,3.60256366978121,10.3110929267042,1778.9624829257698,216
ENSMUSG00000000303,0,0,0.8867162235595774,0.563289239345118,0,1.1415418722391,6.53158003738891,394.8657567809277,456
ENSMUSG00000000555,0,1.59791342629267,2.34318789827541,3.0156846178209085,2.47788194423876,3.54118417780517,10.3031997277288,2113.994917092457,75
ENSMUSG00000000791,0,0,2.172229541974181,1.0065617786885859,0,0.989029309665862,9.27811443343648,705.5998068606987,501
ENSMUSG00000001143,0,1.54530896012181,2.695102941898235,3.463216539544558,2.893901542594,4.7944923553952,10.1088261409069,2427.7147942207353,106
ENSMUSG00000001281,0,0,3.2192279615621344,2.7147892365137363,1.57616671569393,4.04771379538314,12.3131823210752,1903.0672547961292,251
ENSMUSG00000001507,0,0,1.0106197655033886,0.21690628507547524,0,0,9.13026082125401,152.05130583790813,644
ENSMUSG00000001946,0,0,3.4471561849451255,2.892096898010531,1.46769584707682,4.79569077229352,10.9338428097239,2027.359925505382,242
ENSMUSG00000001986,0,0,2.583893383232593,2.08979865028189,1.36425022387503,2.77230773460558,10.3881526953318,1464.948853847605,256
ENSMUSG00000002033,0,0,0.7479583068093849,0.3126103454033261,0,0,9.28880846324335,219.1398521277316,558
ENSMUSG00000002103,0,0,2.715435390747201,2.0620991118842125,1.1139506364744,2.66000491952727,10.1939114519908,1445.531477430833,304
ENSMUSG00000002602,0,0,1.8269736556102618,0.6886624399696879,0,0,9.85514088646023,482.75237041875124,542
ENSMUSG00000002808,0,0,1.7442566938658863,1.5950970969054603,1.47380676484979,2.31254465875821,10.529907190404,1118.1630649307276,243
ENSMUSG00000002897,0,3.58483937134045,2.798573247210408,5.905386496122838,6.50220920703119,8.20519469671826,11.2037564312647,4139.6759337821095,23
ENSMUSG00000003379,0,0,1.3508589272571339,0.4601630679036886,0,0,12.2081874211823,322.5743106004857,569
ENSMUSG00000003420,0,0,2.816390922370562,1.7242603804873775,0,2.0239334647463,9.73029439915275,1208.7065267216517,415
ENSMUSG00000003882,0,0,2.1009488250777126,0.8671278905737492,0,0.767888504495376,10.7307855958548,607.8566512921982,517
ENSMUSG00000004105,0,0,1.36528515202206,0.4201701500212572,0,0,10.4501299380768,294.5392751649013,588
ENSMUSG00000004207,0.494125074044436,7.00159103417941,2.0738295114141203,7.833699483496769,8.38124121094628,9.25911450115087,12.8228166929683,5491.423337931235,0
ENSMUSG00000004317,0,0,2.0156550017733905,1.1503929554712236,0,1.5435608496341,9.5565073724742,806.4254617853277,410
ENSMUSG00000004609,0,0,2.670106474115802,1.4798260401366377,0,1.69053479294635,10.4800274848288,1037.358054135783,424
ENSMUSG00000004631,0,0,2.838340867307373,2.0697811835416036,0.98380610034975,2.50643393755794,9.3868599308541,1450.9166096626643,316
ENSMUSG00000004707,0,0,2.8478607785400882,2.014035940812986,0.510122624062898,2.7136507725049,10.1257001859107,1411.839194509903,349
ENSMUSG00000004709,0,0,2.92433120073595,2.0205909384251854,0,2.43247976331988,9.65406978198847,1416.434247836055,355
ENSMUSG00000004730,0,0,0.6258464157514252,0.16558898402581226,0,0,7.4476076809814,116.07787780209439,635
ENSMUSG00000005087,0,5.33979684953347,2.594553744703754,7.1515511531852765,8.01822319707904,9.13855097554271,11.4343391176505,5013.2373583828785,5
ENSMUSG00000005339,0,0,0.5738000466654356,0.06984163680366137,0,0,8.6723811036756,48.95898739936662,684
ENSMUSG00000005465,0,0,3.175332397663343,2.8135361310463303,1.50906308107347,5.8605486109599,9.81495017911078,1972.2888278634773,253
ENSMUSG00000005540,0,0,0.8052012523772674,0.1361968661359139,0,0,11.5072230025615,95.47400316127563,661
ENSMUSG00000005672,1.79371515486028,8.06604444782982,1.7771421309714655,8.676933290690195,9.0870954691303,9.84694806100442,12.5259352725253,6082.530236773828,0
ENSMUSG00000006386,0,0,2.108523883545058,1.0646259017223787,0,1.28145924551548,10.4325747864258,746.3027571073874,441
ENSMUSG00000007613,0,0,2.9186148020194684,2.603321512020897,1.56339240967792,5.15375183700276,10.1364962761565,1824.9283799266489,258
ENSMUSG00000007891,1.54637122465957,7.51472422480361,2.262473470586656,8.219938368684838,8.98709399756032,9.78822089400053,11.9550132997833,5762.176796448072,0
ENSMUSG00000009291,0,2.70901577210541,3.2581925742865283,5.923232894523413,7.28287654293492,8.84590945071414,10.9368006739406,4152.186259060913,35
ENSMUSG00000009376,0,0,1.3330332039555015,0.4724292480986135,0,0,9.06452519937976,331.17290291712806,565
ENSMUSG00000012428,0,0,0.4088748490030954,0.03173683370563841,0,0,9.73539302699473,22.247520427652525,692
ENSMUSG00000013236,0,1.67411645235766,2.816582702916831,3.938335904676272,3.39736102232639,6.4369872867547,10.3529149189517,2760.7734691780665,99
ENSMUSG00000014158,0,0,0.9829791910965062,0.3335328579413656,0,0,9.224980381767,233.8065334168973,576
ENSMUSG00000014353,0,0,2.4788798200386037,1.9569556481108292,1.29847752580921,2.46847097294872,9.77577929928064,1371.8259093256913,263
ENSMUSG00000015189,0,1.89755410762403,3.0314846215286284,4.280592437994236,3.32636605136731,7.10857169680447,11.3061950030949,3000.6952990339596,62
ENSMUSG00000015314,0,0,1.223562597026552,0.4875519380960015,0,0,11.0989654796014,341.77390860529704,529
ENSMUSG00000015316,0,0,1.756329008683239,0.8907563197884237,0,1.25697971064401,9.89798162524318,624.420180171685,425
ENSMUSG00000015355,0,2.23166562830481,3.2127668318296276,4.922192703729821,3.79308682174193,8.25197382951657,11.9249079276499,3450.4570853146042,35
